,X,Y,Z
472,-5890.1457768957025,-2785.9125938866036,-250.68476607820665
473,-6283.455708803611,-2784.857405909774,-380.8900520334673
474,-5318.982795704471,-2782.607671762039,-285.3618816634986
475,-5730.128044614716,-2781.595650433775,-251.0126305388604
476,-5882.628535701252,-2781.13892917565,-255.13592875871603
477,-6135.919599476974,-2780.489578701272,-366.2695704645613
478,-6162.5979320582055,-2780.0563073483295,-363.3870050846506
479,-5818.486746303998,-2778.126370442469,-250.4210786994699
480,-6441.481111073181,-2777.9195467811323,-455.79825203913333
481,-6872.506293621894,-2776.4953492698005,-451.31312270842386
482,-6064.824985794828,-2775.7705008498447,-378.1977141635624
483,-5903.962059543619,-2775.3302695545594,-277.663641554886
484,-6008.919104613836,-2775.3071918837827,-379.30540846845656
485,-5986.95173926047,-2775.0992218431716,-377.839458562032
486,-5297.038707649644,-2774.633346906401,-320.02935694380807
487,-5590.67423150951,-2774.4098850711785,-186.9966377118978
488,-5907.433904134615,-2772.6710748617015,-344.4915807057366
489,-6380.683757331579,-2771.9016022793644,-439.2023048560868
490,-6793.709983918596,-2771.113010516113,-452.8779085374427
491,-5435.317836175123,-2770.2617648174282,-254.54352227497355
492,-6274.161346318237,-2770.1849641234007,-421.26004350434766
493,-6714.432534998129,-2769.971652662486,-456.0595584447682
494,-6416.055942986097,-2768.6427962628723,-453.1790884341192
495,-5662.660786074197,-2768.396418647791,-192.47335231313969
496,-6467.761166744246,-2767.6961477411196,-461.08771282827445
497,-5704.516746515257,-2766.06179101399,-246.49961872259226
498,-6558.761988142611,-2762.324335041197,-458.16247177971735
499,-6642.23502104109,-2761.9597360010252,-458.0140766729521
500,-6242.686539118437,-2761.816622002276,-374.33462879838083
501,-5550.685218551578,-2759.8211723716213,-199.3448372986473
502,-6316.437919290955,-2759.5944361747875,-381.51546649381896
503,-6243.770324602904,-2759.096348092131,-373.9248522205004
504,-5963.971063338848,-2758.948286047132,-374.6754989055688
505,-6388.0329135875545,-2758.4181774282683,-446.08473517554427
506,-5399.917279474721,-2757.3629048558673,-271.81229104353855
507,-6097.465023682361,-2756.238207404996,-366.93611779770833
508,-5676.858409786026,-2755.995498616869,-195.3041803810745
509,-5813.47762412943,-2755.9713530403246,-249.5618285457232
510,-5847.626663014083,-2755.7714833585082,-258.9887525526732
511,-6012.833816325892,-2755.211890568638,-376.85035892477543
512,-5536.276124223313,-2754.564475047358,-188.6082235393111
513,-5767.648350660238,-2752.8361982448473,-251.91425572677153
514,-5527.578976248477,-2751.391598706452,-136.32239011815304
515,-5935.3288095053,-2751.305491704007,-363.7754541644123
516,-5380.7419782255065,-2750.376022484846,-238.84464182245532
517,-5655.880368764726,-2748.3605096836404,-159.33848796789775
518,-6100.755196901287,-2748.250424941098,-361.2062178562961
519,-6178.699267958137,-2747.6729455948607,-359.4671484645485
520,-6356.4788073465825,-2746.905192718725,-432.94902281746425
521,-6744.586150838224,-2746.9001209301136,-454.3025283399315
522,-5691.639018185329,-2746.209404123439,-223.83308705536388
523,-6414.208125178655,-2746.2091380318902,-449.98710779363256
524,-5364.516723283181,-2744.4640450797197,-237.27475350640853
525,-6031.32032899947,-2741.007180462838,-358.36566150249826
526,-5912.779070494134,-2740.3168848384844,-333.83761506830274
527,-5768.9496061091895,-2739.765315285991,-221.43655286437124
528,-5494.438059396076,-2739.3011948980798,-111.78155788807436
529,-5909.610671157386,-2739.163741232388,-263.3244316879758
530,-6273.670727538175,-2738.076281169864,-371.73354516066115
531,-6181.564865671868,-2736.3997617254013,-360.5328576671096
532,-6451.140086972942,-2735.4749811249553,-449.6868712555422
533,-6840.4154834496085,-2735.3970402865148,-450.4444396620629
534,-5619.8046887191695,-2735.230712786644,-121.7827764822265
535,-6039.977613944796,-2735.215948384847,-356.09405097721236
536,-6349.851254997284,-2734.0012428678115,-388.15934336016517
537,-6513.667457489322,-2732.549143889421,-460.22928864633036
538,-6122.61498855556,-2731.507324715705,-337.7164124962591
539,-6313.821871071635,-2731.341175429217,-391.12930862533426
540,-6682.76258159399,-2730.937573445606,-458.0352689549061
541,-5886.666577664533,-2730.8132046058736,-209.1683442661356
542,-5323.216074477862,-2729.4153753717833,-276.52195545008897
543,-5714.515277764046,-2728.694329304888,-249.85051714737187
544,-5737.389571877724,-2728.2789943351972,-190.21406896683933
545,-5462.67174515045,-2727.7122708968595,-95.26143581616748
546,-6048.7551074256835,-2727.6106043926957,-342.35186484330666
547,-5967.054143006462,-2727.0060634708875,-334.94029452540013
548,-6425.816290589238,-2726.182942451879,-438.227247048771
549,-5803.00944729623,-2725.731787987186,-252.3636343508554
550,-5455.467197986317,-2725.0839222347277,-59.9839892806354
551,-5888.410795480487,-2724.4836562458004,-278.75925152443426
552,-5450.307674099541,-2723.201634924214,-31.54230911782753
553,-6611.550754257832,-2721.873604976385,-458.0140768358042
554,-6777.7426699926955,-2721.530968259864,-451.7882304724703
555,-6138.5216636846735,-2720.6948096489928,-333.44269928634105
556,-5577.716810064356,-2719.912767349017,-97.05371171606043
557,-5997.96119861521,-2719.8511933856394,-332.89505406061534
558,-5854.066621213607,-2718.9484024313597,-170.24488725033564
559,-6404.055518634114,-2718.198281246299,-417.5787557432186
560,-5705.373350826527,-2716.626643519337,-137.19068665209792
561,-6220.29346575713,-2715.7656967313947,-338.2955204841884
562,-6456.552089957768,-2713.757495508866,-452.5285691753168
563,-6376.62884314043,-2713.4907498219977,-393.2727057930571
564,-5278.9653793656535,-2713.2918006979526,-323.6185973492336
565,-6387.061874382251,-2711.9628180798672,-403.2256009687308
566,-6308.620745635619,-2711.2972889144553,-371.90084573316176
567,-6255.219721270594,-2709.9593099612694,-361.78471589159676
568,-5546.7045960489995,-2708.625826372891,-57.41485830345823
569,-5409.962210596048,-2708.4828826408775,-26.940903142952436
570,-6074.939140516527,-2707.491255436864,-329.7762741810075
571,-6154.348554807571,-2707.201590760426,-332.90607139378386
572,-6714.365730180351,-2706.7466771929335,-457.19838909772506
573,-5960.516590869646,-2706.15827790156,-307.14421991820416
574,-5815.223300158407,-2704.8113185117895,-152.53546897399968
575,-6092.427792001933,-2703.8767753863713,-316.13599741289374
576,-5749.211397135386,-2702.1294477248684,-240.987174317174
577,-5664.693845986061,-2701.8212778061693,-115.15173624821304
578,-6000.738137995652,-2701.2064349558823,-316.8555053798917
579,-5837.082280255815,-2699.614836562174,-252.38905312994027
580,-5383.1670351865405,-2698.707519688189,-24.822298291316656
581,-6559.386175485216,-2697.5457504238143,-460.76672106879255
582,-6809.657334930742,-2697.1119994452815,-450.4444403433512
583,-6345.105829889308,-2696.5679230139526,-392.7885221538676
584,-6400.187143430269,-2695.446094280844,-399.9626675569321
585,-5926.466020146276,-2695.289329480134,-292.4342205676036
586,-6467.509275770777,-2695.211202471206,-454.79535413180326
587,-5928.7154571205865,-2694.5290938096164,-273.28347523693714
588,-5507.970409164156,-2694.528461995392,-36.45250891575097
589,-6330.929071709877,-2694.204465399798,-380.29283574942497
590,-6249.7250718644555,-2693.188471295864,-341.10386561626814
591,-6652.062341558504,-2690.8305743660517,-462.53360958491544
592,-6196.083086954373,-2688.3824298729187,-347.0407444895106
593,-6316.410800536496,-2686.038880747488,-376.2873839829764
594,-6042.121914045535,-2685.5219280239016,-303.9022150516462
595,-6439.585343792733,-2684.9503610870324,-436.950124155779
596,-5902.042853494225,-2684.7753340779655,-241.03728036908186
597,-5758.612112082439,-2684.2075932155103,-144.67831916405822
598,-5342.548559268842,-2683.8891675553027,-35.34596402771234
599,-5899.391560672484,-2683.805797188213,-178.21212131319564
600,-5611.897755238339,-2682.6060628026657,-81.7236245062337
601,-6746.022139429239,-2682.515012117559,-454.31919070154584
602,-6498.119789969039,-2681.9007681498015,-456.2355768092674
603,-6423.822044658671,-2679.1580281078136,-404.8075446267569
604,-5779.2806245949305,-2679.1071189705676,-240.18141537409258
605,-6112.515587924695,-2678.618176362205,-329.41901633904223
606,-6191.749098151553,-2678.5553412628915,-328.9991434833696
607,-6427.958999150729,-2674.1740345800663,-404.9846248009095
608,-6275.10374656969,-2673.72028264229,-344.34796387231455
609,-6277.719309522815,-2671.8418454621524,-351.0228475797029
610,-5445.177827999707,-2671.675009578521,-31.207205181683776
611,-6039.598118967648,-2671.4423563927726,-313.422721947444
612,-5864.311218538599,-2670.977457170449,-148.55185169318196
613,-6144.634870876831,-2669.610783466248,-318.8109294741459
614,-5876.562585439077,-2669.353037845908,-256.9544085114106
615,-6364.294616477146,-2668.639509684209,-399.3911011177897
616,-6390.1098449910605,-2666.770247842021,-401.2708080748284
617,-6683.653033821848,-2666.623405694674,-457.19838890098316
618,-5565.867808518018,-2665.853395885391,-67.27809750961757
619,-5981.737697991841,-2663.4898491934996,-301.9592542472712
620,-5968.927956386434,-2662.714363688052,-293.75437839161464
621,-5696.510802036044,-2661.605729940392,-141.11032645633284
622,-6445.996079844187,-2660.3583983042263,-442.6035491723469
623,-6608.652945082903,-2659.825879950585,-462.33334029684477
624,-6776.642334843991,-2659.0765256486975,-451.25330331975897
625,-5805.831112530431,-2658.778892624859,-239.7785363645267
626,-6221.197439710686,-2655.9999325932126,-331.80748861544936
627,-6228.127982804314,-2653.645342902451,-346.75710167818124
628,-5393.37625773281,-2652.821751769078,-24.822298597359577
629,-6302.694993938648,-2652.554811426588,-350.2646947658255
630,-6349.298637765349,-2651.773888290332,-396.61988211685446
631,-6486.272146973122,-2650.6415981824584,-454.7953541727232
632,-5807.731609478344,-2650.28716685552,-140.69470160022195
633,-6388.890780022141,-2649.7937262214423,-400.83672447173404
634,-6079.585901163899,-2645.8766999223403,-310.2265822211168
635,-6155.365704968292,-2645.6929026044413,-329.9882425996029
636,-5506.180936784142,-2644.130270990913,-48.66631954336253
637,-5927.83044982544,-2643.820988376029,-292.43531739463464
638,-6324.975341832275,-2642.836125452856,-367.4908228962719
639,-6549.477418492465,-2642.5412180848384,-458.4071971159547
640,-6716.584666075167,-2641.3887077673708,-456.8411444490349
641,-5636.808314107822,-2639.8769215089774,-134.1334083678489
642,-5831.741829309918,-2638.940503336025,-240.18141537409258
643,-6185.189355633569,-2637.8899096256264,-338.6857020293993
644,-5352.326583377151,-2637.881662315546,-27.341849859824265
645,-6083.547648055265,-2637.7800332558118,-308.42666835610737
646,-6450.46985397686,-2637.5017875570256,-445.73414470924627
647,-6246.590545951332,-2636.5505558770305,-335.0515868714958
648,-6324.1016696507795,-2636.1335756429994,-353.27007422646767
649,-5920.278212214442,-2635.844849596332,-274.53432476838105
650,-6437.178133912347,-2632.623589265308,-428.52439997585884
651,-6644.345415059452,-2632.4988326247903,-462.26235240863673
652,-6295.227885363134,-2631.905217418397,-348.1011769126023
653,-5893.273167786422,-2631.212250334766,-254.43942302045272
654,-6414.5778431405115,-2630.1120865040275,-400.61434340305635
655,-6487.57229789176,-2628.5127844805534,-457.6534364653112
656,-6013.630199649081,-2628.420730989011,-294.0177754542768
657,-5745.664943017548,-2627.5903442849344,-137.1267091242924
658,-6418.687708823704,-2625.8374126348367,-403.2255996097953
659,-5595.296068998439,-2624.7684787481962,-111.19429083458445
660,-5451.883047173214,-2624.36847407879,-29.930846326012784
661,-6019.091688899214,-2623.804487339279,-307.99557097702063
662,-6146.516560256247,-2623.6997343139474,-314.37435479951375
663,-6341.675033546113,-2622.6529046636874,-369.7500251964987
664,-6425.989424515511,-2621.3684386921414,-406.0382331737581
665,-6264.220286407613,-2620.511261336681,-346.0214247958796
666,-5859.571858823833,-2617.632603438254,-241.7929323363058
667,-6747.714249573139,-2617.534875375115,-457.9194970417651
668,-5854.085248473365,-2616.9139554502717,-239.47314003618163
669,-6275.778972191203,-2614.194224504581,-333.66402166172554
670,-6197.593456844939,-2613.245843258047,-332.08428848074925
671,-5279.472216499597,-2611.3662081660027,-25.3205765083473
672,-6440.715785024027,-2610.0849797563433,-427.38873313245705
673,-6375.013240587354,-2609.8084325398468,-397.4982843613262
674,-6120.1717540278605,-2609.72848149984,-309.9143067677116
675,-5409.363974818651,-2608.8935950589316,-27.51796914638402
676,-6103.396519401892,-2607.877735071326,-295.00355005361405
677,-6596.10817237551,-2606.8042585562375,-458.6148009226042
678,-5544.463266692996,-2606.2678054654525,-92.34961444614893
679,-5685.995759712539,-2605.770244324178,-130.149790728472
680,-6681.329870253134,-2604.182609117127,-465.44152417339984
681,-5963.212788003727,-2603.4162397152504,-305.02146079185303
682,-6506.27744801703,-2603.3563411695854,-454.79535380214907
683,-6520.930719224092,-2602.9616532472783,-458.40719632263574
684,-6367.507312632047,-2602.836752384743,-394.9096038531648
685,-5254.970425255122,-2602.4487451480827,-41.438061395513046
686,-6206.239894750721,-2599.205966557586,-345.9307226131218
687,-6053.887970271992,-2597.5367059768264,-295.49003820707316
688,-5970.6181336259915,-2597.2591152136397,-279.6400715112031
689,-5799.8521984682475,-2597.126220988945,-237.86944138193516
690,-5886.5106972655085,-2597.007038790886,-249.7681424154715
691,-6457.950096730225,-2596.8799079185883,-446.50499412359846
692,-6298.779310089111,-2596.5775441293454,-346.62980456800904
693,-5943.60582940148,-2596.2623494144304,-282.3483611515511
694,-5370.8474175412775,-2594.875437297669,-20.60267342362266
695,-6329.896852095067,-2593.25025284577,-381.5577956651669
696,-5505.509336714842,-2592.0904652654312,-72.50125696582529
697,-6468.6342197070935,-2589.5529640991153,-452.64959902778776
698,-6149.573405194274,-2587.208834466742,-313.31752843080085
699,-6046.57496020237,-2587.028249569769,-292.7028080247022
700,-5630.102480598936,-2585.3309342843677,-136.63454126092861
701,-6161.532026548936,-2582.7777520567147,-317.0648195972038
702,-6447.350094397853,-2581.7482985470633,-434.9078958490441
703,-5197.495928815842,-2581.530817501204,-38.28740738873972
704,-6240.080579838405,-2580.5994877226267,-338.6095182849387
705,-6397.870345254918,-2579.545022061458,-400.34547403297296
706,-6480.7751226532155,-2579.3911847162967,-454.5942393997307
707,-5896.775210984239,-2579.1755021540857,-249.67099322257275
708,-5750.2202752035355,-2579.017276013983,-246.9934605743382
709,-6715.225377582443,-2578.231361318125,-466.8137819657345
710,-6288.576879527511,-2578.0853969343784,-364.4199223854489
711,-5463.949121155034,-2576.9645635885513,-54.09075174642439
712,-6637.414260976077,-2575.148025412213,-459.72791139281986
713,-6428.3583110628115,-2574.7842107579972,-403.75755764635414
714,-6328.48742136827,-2573.8231696814605,-357.1335144084972
715,-5309.392077363096,-2572.5086757076897,-18.58140004692234
716,-6561.811697575877,-2571.6485634459113,-459.4381615884219
717,-6129.684240236384,-2571.0750633362613,-298.02447139608705
718,-5921.3044020207435,-2570.367441530436,-264.66386941763716
719,-6005.941977378709,-2570.1832594276325,-284.01592481749225
720,-6089.757268065994,-2570.019328012311,-293.2814955862462
721,-5722.488854399799,-2568.8990549099167,-214.83353029372734
722,-5996.058927841907,-2568.4924455697883,-292.7028080247022
723,-5582.999347433022,-2568.106045033054,-147.70192753797437
724,-6174.6278890887315,-2568.0188192289525,-318.8932172213305
725,-6339.5738183817975,-2565.3317504002657,-382.9571189889626
726,-5426.0100308618885,-2563.1565757868866,-27.517969649039657
727,-6392.670336541617,-2561.6978047478265,-397.49828421646157
728,-6243.882682118771,-2561.682165720449,-356.3642628062305
729,-5141.1940527760225,-2561.03966677614,-49.08214739971908
730,-6505.456877180872,-2560.4798207363638,-454.4739429416747
731,-6266.975263438951,-2559.9340874560307,-347.61890420526566
732,-5271.917796510828,-2558.8698559867603,-18.795815168686204
733,-6424.921907773482,-2558.7935475025147,-405.372074180685
734,-5553.11967726465,-2557.1795105347414,-103.16712339345611
735,-5689.583567999078,-2556.893072033978,-197.90071072747492
736,-6523.918783561809,-2556.644403348683,-454.79535427720765
737,-6197.091770520445,-2550.8130276911825,-327.67200295053203
738,-5945.8397074490385,-2550.065550527995,-301.46527429332616
739,-6072.060605134756,-2549.900861213789,-288.8714429846622
740,-6116.942071873774,-2549.164319208794,-297.60876266816103
741,-5387.493473125055,-2549.138417858403,-20.602673534734777
742,-6206.358840695089,-2547.910529074232,-342.7880091807006
743,-5809.767013824081,-2547.4292680551093,-231.274515734823
744,-6593.460015433926,-2547.407298703575,-458.61480125579084
745,-6440.34249968524,-2546.9642854951517,-420.63577708184687
746,-6349.98685804769,-2546.046220790149,-390.64486404498507
747,-5658.749206620384,-2545.642696936347,-192.19241729841093
748,-6043.064176004035,-2541.7289580363376,-294.26607543294375
749,-5959.109978924662,-2541.421821913202,-282.38157151549274
750,-6371.008442928226,-2541.254985275856,-393.0411779296918
751,-6682.164592692037,-2540.8521871455655,-464.96333818879975
752,-5508.091710328413,-2540.713477564991,-76.82826007872461
753,-5918.446290452384,-2540.0141077559947,-263.07818762887666
754,-6293.511044776266,-2539.544461354932,-363.06811066896694
755,-6178.148665841368,-2537.557104076371,-317.0648205680234
756,-6214.563125558114,-2537.4311687468894,-340.1211565276472
757,-6535.578846627729,-2537.40011919555,-459.43816201512834
758,-6471.016538685449,-2537.2483697193657,-452.64959887536776
759,-6453.499122659632,-2536.8717325512193,-430.56316953504825
760,-5201.297425369156,-2533.1674678762733,-34.69888519990303
761,-6023.185672480929,-2531.9414301416386,-299.9051841524357
762,-5620.958381193593,-2531.8541525238684,-203.84215293952838
763,-6306.225005626874,-2529.9992084219953,-364.4199210074203
764,-5890.662473661077,-2529.819415925483,-230.7925818831319
765,-6142.714897488977,-2529.392519165758,-303.1844515269877
766,-6446.471975828204,-2528.2493722721183,-433.3270621812634
767,-5326.038132535183,-2526.7716561185885,-18.581400279753154
768,-6468.031070329565,-2525.7241568000018,-446.28714699943
769,-5466.244959453279,-2525.4107662397687,-74.20726180979432
770,-5599.508390523108,-2524.02780457653,-216.685812483885
771,-6624.644095079238,-2523.5216206773794,-458.3100514902743
772,-6139.873411892548,-2523.509691286907,-301.93405477188935
773,-6315.243346751672,-2522.8457440282414,-377.45978421483073
774,-6429.2916558096995,-2521.950394494896,-407.35478551933943
775,-5739.495784807624,-2521.7897655761317,-215.04755355337952
776,-6398.075387775915,-2520.523563057957,-402.71596631730154
777,-6237.563517965471,-2519.814446621156,-356.77673137037596
778,-5442.860010129437,-2516.859250975764,-41.44478423784955
779,-5153.382094575418,-2515.7286126480494,-42.342971161294145
780,-6541.604449473562,-2515.67289696061,-454.79535427720765
781,-6266.535389575312,-2515.445442426392,-369.24417303278267
782,-5574.036526812037,-2514.734016465733,-209.55044636859236
783,-5994.780493709583,-2514.1109001637656,-285.306546671334
784,-5846.336196166726,-2513.5548133173197,-206.16424064782905
785,-6567.223333216092,-2513.153852457904,-458.6148009226042
786,-6165.898651748467,-2511.6069429813942,-311.0391920439361
787,-6400.4886595578355,-2511.390088684964,-396.5587653282108
788,-5966.957336680148,-2511.2799403700155,-310.5125400754764
789,-5140.023253224689,-2510.8666426590494,-54.46143058703797
790,-5557.183866269015,-2508.5850727540906,-167.9021737385902
791,-6088.6643067981295,-2504.715421788337,-288.87144400256534
792,-6091.775191426852,-2504.3917860679926,-297.1180548698791
793,-5263.511334550971,-2504.0149358817002,-20.128824302320083
794,-6232.275069871712,-2502.8825424665383,-371.94209421006445
795,-5541.279037669776,-2502.7819596165305,-122.30419874528604
796,-6651.756404856405,-2502.7547451033784,-464.9633381095538
797,-6421.412197237209,-2502.6491685563533,-410.67537311518225
798,-6499.007550628836,-2501.961845753652,-454.4506797736224
799,-6502.791723868101,-2501.3471699131005,-454.79535427720765
800,-6343.4418048736325,-2501.1785464271757,-388.0727656609485
801,-5398.551685615244,-2500.656380139552,-28.33979289319808
802,-6262.877771706366,-2500.4254655083387,-376.5049192850513
803,-5931.1779951533135,-2498.132574571901,-288.03244108474996
804,-6427.723178780382,-2497.815389800859,-424.58692736345876
805,-5795.379926882583,-2494.8574735642405,-217.24947522948537
806,-6208.154089651685,-2494.0376319677625,-358.36584112000685
807,-6022.391382339685,-2492.970784206486,-300.56318781347676
808,-5232.974991410318,-2492.901188811445,-38.69791071410006
809,-6192.8906878908965,-2490.899817215266,-326.26048052465273
810,-5651.925559097963,-2489.83846700639,-219.50568208878008
811,-6598.4036374464995,-2489.2632460731124,-458.31005128492427
812,-5504.223037138193,-2489.261526990142,-87.09443966450303
813,-6464.005389688126,-2487.031183906758,-451.51297925039006
814,-6187.374473508913,-2486.4179646364514,-320.6122742582521
815,-6442.790553433496,-2486.2748148520895,-439.6468778619946
816,-6330.814564261441,-2485.844838221216,-403.84592760609155
817,-6363.801079743247,-2485.534838898686,-408.6505625777713
818,-5212.617429316549,-2485.492024097942,-65.00411723871471
819,-6286.417964160204,-2482.395293592102,-388.98504642660475
820,-5887.765780849692,-2482.1804570314534,-267.46165569350217
821,-5344.397066544818,-2480.852871259378,-30.960791162128373
822,-6526.63515646076,-2480.7684836640406,-453.67668563607936
823,-6022.3488252419575,-2480.376956392464,-289.15383375402513
824,-6207.079625335452,-2480.0146764796145,-356.7767317397555
825,-5472.346625280311,-2477.630944285239,-54.691292357054294
826,-6157.506107786321,-2475.4655481446166,-289.2096681831276
827,-6130.932421473072,-2474.3776256291417,-310.4984711681359
828,-6557.278428526075,-2472.9256813628494,-454.7953538891566
829,-5732.234888110247,-2471.687719180061,-214.5590102689174
830,-5170.448193426106,-2470.1444685745564,-85.12062767306162
831,-6624.0894510975795,-2469.582563707845,-454.82012799707263
832,-6413.346765037257,-2468.3331507738194,-445.215513708373
833,-6306.638760162918,-2466.9075515557097,-403.75437988718807
834,-6224.314210868186,-2466.79304591161,-387.5934607227347
835,-6278.168536745242,-2466.5427439047894,-404.72757851167705
836,-6390.251166569358,-2465.21105894774,-430.03843136755364
837,-6470.621668016083,-2464.95809106028,-454.4506797736224
838,-5839.453958205395,-2464.427944615823,-270.20745114112435
839,-6060.187596856976,-2464.032332846007,-303.43774211244477
840,-6527.5243448994615,-2461.998860502112,-454.7953538891566
841,-6553.835797772272,-2459.9026495453877,-455.1672092124977
842,-5422.956189965118,-2459.6101097783444,-51.724329507340116
843,-6107.063982112252,-2456.9689496280803,-300.64467993482845
844,-6382.0286967869015,-2456.7736921063056,-430.3848841845987
845,-5956.936842112657,-2456.3700842336693,-288.03244172417396
846,-6249.460129929422,-2456.0171182844556,-413.33940057408955
847,-5558.137489456283,-2455.6184956506427,-217.86140988137797
848,-6240.5089386358495,-2454.369149364358,-410.2380834935877
849,-5674.825885388178,-2450.6226835355847,-215.10183982977946
850,-6409.258612383876,-2450.606073009378,-445.07546674158266
851,-5800.922359250486,-2450.2692428446762,-280.95880248228553
852,-6328.8042977836185,-2449.9302709025997,-415.63023655977497
853,-6229.040403671463,-2448.530447385584,-406.6626982604414
854,-5533.8131197286,-2446.743387777028,-210.0446841304554
855,-6352.614678503667,-2445.917015830091,-414.507578073747
856,-6479.723981652235,-2444.4447656479383,-451.51297936771084
857,-6498.2649835740785,-2443.785208433138,-453.67668563607936
858,-6212.697868184344,-2442.538634209464,-363.81634973057675
859,-5375.028438239752,-2442.122957121792,-49.962054894086464
860,-6173.889810801634,-2441.4506291633616,-305.5660758604454
861,-6582.572807999809,-2437.8582542825416,-454.4568533783672
862,-6053.906950474298,-2437.4768235648144,-295.51602581331275
863,-5902.321865961912,-2436.3258249453543,-285.5372046417419
864,-6193.1981862022285,-2435.389287553759,-327.56095850715735
865,-6098.306734482585,-2434.846637289713,-303.1953291360578
866,-5754.133988851041,-2433.0765334629837,-275.0944291047964
867,-6268.782480625276,-2432.678907593058,-414.84292103422115
868,-5621.784053535466,-2431.160090115614,-215.10183982977946
869,-6591.693229380484,-2430.861904547917,-457.47309565319836
870,-6309.6976265094445,-2430.07638719703,-416.269913509097
871,-6358.0562859577885,-2427.525255450569,-427.99358108410513
872,-5331.6941544686215,-2426.3117995296225,-48.18787607889533
873,-6440.967458446663,-2426.241555262605,-454.4506797736224
874,-5476.444322826314,-2425.8115294478157,-208.09050244689442
875,-6195.212333526946,-2425.1068372944487,-332.4318441916472
876,-6162.413142315438,-2424.102285501129,-302.22472237599715
877,-6525.481092357987,-2422.9395368768355,-455.1672092124977
878,-5858.102608713459,-2420.0969016665404,-280.25330835083514
879,-6409.199308374296,-2418.5454477310936,-447.13647934678625
880,-5712.963828435952,-2417.9482740863186,-245.20990720841118
881,-5996.452537525228,-2416.408892839829,-296.5153651505844
882,-6124.007543648756,-2415.1689625416257,-295.0448513501666
883,-6209.205239821658,-2414.3812233008243,-362.6558341417178
884,-6264.852170369271,-2413.523987076623,-415.7887775485268
885,-5573.522710444627,-2413.451597296455,-217.86141073726992
886,-5441.81033767543,-2413.174805136007,-196.31947501078113
887,-6298.266460189614,-2410.06007032924,-415.63023669477167
888,-6122.255881500271,-2409.379061882686,-283.67883312724126
889,-6381.468733339805,-2408.361735486093,-422.7010213908715
890,-5281.564254607247,-2408.021160391013,-42.65566999856571
891,-6385.40637038773,-2406.5769677438134,-437.16267086800553
892,-6467.020400666785,-2406.2229342184673,-456.14255956664084
893,-5680.302980174757,-2405.946820145513,-222.65906963992177
894,-5420.337239917503,-2405.340026224331,-157.47171703826555
895,-6225.197131682316,-2402.1233795396606,-395.39848961297764
896,-6233.785590630875,-2402.0573524950687,-407.6231811840984
897,-6361.954624329232,-2401.1954192220383,-410.6656463333288
898,-6554.234443260474,-2400.9164433547103,-454.4568533783672
899,-6147.166798639927,-2397.437213934889,-296.93027041711514
900,-5941.831893590134,-2396.380075495569,-294.020127758226
901,-6217.112699648016,-2395.903409900537,-384.6766200555986
902,-6564.385769666884,-2393.141223987056,-457.47309565319836
903,-5784.521616056426,-2393.091918794475,-282.98119485441845
904,-5508.628120372064,-2389.6398815690422,-218.55869362688645
905,-6198.568729106492,-2389.0588542500177,-355.27982568720375
906,-5632.597190912517,-2388.41699887566,-224.61386046755578
907,-6325.322876763601,-2387.7428609618555,-417.2303963647158
908,-6327.501153887322,-2387.6324744287917,-427.9935812330716
909,-6410.870927477433,-2387.0728645807444,-454.45067908927473
910,-6245.853325641209,-2386.2903311139557,-417.2269259778511
911,-6161.939958076079,-2386.126230513835,-311.20160147882916
912,-6057.151253960473,-2385.509157152983,-289.1538335505883
913,-6500.843209104273,-2380.2340850881915,-464.3936779158538
914,-6174.541369488254,-2380.19038675144,-326.32685668044996
915,-6172.257796727463,-2378.2264374850456,-335.2305459193618
916,-6157.783292871912,-2374.005002249271,-320.78302717520296
917,-6347.503520717228,-2372.2875214440855,-451.0233480534308
918,-6279.548683655932,-2370.9328521439425,-416.7492600785707
919,-5455.7618238742125,-2370.241697184791,-228.3177318626739
920,-6267.84217786625,-2369.43579523975,-419.74559242299017
921,-5579.033591449032,-2368.734684848668,-228.07837611095073
922,-6440.880932784971,-2364.0872600253374,-466.9453279476279
923,-6193.083927657602,-2362.2810317176754,-371.4507390966804
924,-5991.731417639158,-2361.5236845463246,-288.03244163481537
925,-5698.220474671235,-2361.4185102036213,-276.53857375292966
926,-5558.850373108783,-2361.318222074934,-252.51326503472413
927,-6118.960763136536,-2359.675656510034,-288.57758605295453
928,-6527.951950917386,-2359.4042062685567,-468.90044428812644
929,-6232.858061941134,-2353.7862962037116,-417.05285172143726
930,-6290.4973581243985,-2352.070516484421,-424.7829234653688
931,-5526.0253230889575,-2349.256431065494,-269.61279138526334
932,-6378.085105254948,-2348.8266489923535,-474.7796719265499
933,-6211.369083234481,-2348.2811089201637,-406.1157688494233
934,-6328.549838949342,-2344.640598321926,-450.6238225365686
935,-5943.587767450236,-2343.8723379865546,-289.47980505800183
936,-6470.085342392964,-2341.7186864898044,-476.3854999419026
937,-5644.149151640064,-2341.573777214862,-273.75528200438276
938,-6196.839401113018,-2340.5588864991673,-389.0297352971237
939,-6305.822921951947,-2340.323415604381,-434.85758739802543
940,-6062.873562509038,-2338.9739429737037,-289.1538335505883
941,-6303.508956958189,-2335.435141703997,-432.18897901355604
942,-6174.47961334301,-2332.3475297485115,-360.6143626543005
943,-6232.405416690914,-2332.1747628136427,-421.44833832669156
